Genes,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,geneID
Up-regulated,GO:0043542,endothelial cell migration,50/2667,212/16344,0.003752792028452324,0.029632378278671698,FAP/SMOC2/ADTRP/RGCC/STC1/EDN2/PTGS2/CCN3/SLIT2/ANXA3/GATA2/TNF/THBS1/SH3BP1/LOXL2/PRKX/ADGRA2/PIK3CG/TGFB1/DAB2IP/SEMA4A/KLF4/DCN/ROBO1/ADAMTS9/ANGPT1/PTP4A3/ANXA1/JCAD/PLCG1/PLK2/VASH1/CCBE1/HDAC7/GPI/CALR/ATP2B4/PIK3CD/TMSB4X/PIK3R3/ITGB3/AKT3/RHOB/LPXN/MYH9/ITGB1/BCAR1/GFUS/PIK3CB/SP100
Up-regulated,GO:0031333,negative regulation of protein-containing complex assembly,36/2667,142/16344,0.0037568468855736716,0.029632378278671698,STMN2/TUBB4A/TREM2/SOX9/GSN/SCIN/CRACD/SPTBN5/PMEPA1/CLIP3/CAPG/SLIT2/ZNF827/IQANK1/MEFV/SRC/DACT1/SPTB/CRYAB/STXBP1/TMC8/DMTN/MYADM/HSPA5/EML2/MAP2/TMSB10/CARMIL1/HIP1R/SPTAN1/TMSB4X/PRKCD/HDAC6/MAPRE1/FLII/CDC42
Up-regulated,GO:0050767,regulation of neurogenesis,74/2667,337/16344,0.003839675984187659,0.030245690744664478,POU4F1/DCC/TP73/SPINT1/SPP1/LIF/TREM2/THY1/EGR2/E2F1/SOX8/SEMA3E/SEMA3G/CLCF1/BHLHE41/SEMA7A/FZD3/PAK3/TENM4/RNF112/CXCR4/IL1B/SEMA3C/HEYL/SLIT2/MAP1B/WDR62/PRTG/SMARCD3/SEMA4D/PLXNC1/TNF/XRCC2/ID4/EPHB2/HOXB3/FAIM/EZH2/NFATC4/SEMA3D/SERPINE2/IL34/NTRK2/MDK/TGFB1/SEMA4F/SEMA4A/MYC/TRPV2/ROBO1/NIN/MAP2/CDK5R1/ARHGAP4/CX3CR1/PLXNA1/YWHAH/TSPO/DLL1/DNAJB11/LIMK1/CUL7/YAP1/SHTN1/DYNLT1/FBXW8/MTOR/TRIM32/CTNNA1/ZFYVE27/ACTR2/NAP1L1/CAPRIN1/GORASP1
Up-regulated,GO:0001558,regulation of cell growth,86/2667,401/16344,0.003881239404518482,0.030532758006785895,DCC/KRT17/SPP1/CDKN2A/IGFBPL1/BCL11A/SEMA3E/SPHK1/PAPPA2/SEMA3G/PLCE1/SEMA7A/CPNE5/FBLN5/CDKN1A/TGFB2/RGS4/CCN3/CXCR4/SEMA3C/S100A9/SLIT2/S100A8/MAP1B/BCL2/SEMA4D/LTBP4/CDHR2/SLC25A33/EAF2/MMP14/SOX17/RERG/CRYAB/DACT3/RPS6KA1/SLIT3/IGFBP7/OLFM1/PRKCQ/SEMA3D/SERPINE2/TGFB1/SEMA4F/SEMA4A/SLC9A1/H1-5/TRPV2/TMC8/GJA1/SGK1/FRZB/HBEGF/MAP2/CDK5R1/ARHGAP4/MEAF6/PML/PPARD/TTL/DPYSL2/CLSTN1/PRDM11/G6PD/TCHP/PPP1R9B/LIMK1/VGLL4/HYAL2/YAP1/SMARCA4/RPTOR/CRLF3/BCAR1/EXOSC9/SHTN1/RB1/MTOR/TRIM32/EIF4G1/DCUN1D5/ZFYVE27/PLAA/PSMD10/DNM2/CDC42
Up-regulated,GO:0071774,response to fibroblast growth factor,27/2667,99/16344,0.003902427501177362,0.030658992344559436,FGF23/CXCL8/SMOC2/WNT4/COL1A1/FGF7/GALNT3/SULF2/CCL2/FGF21/THBS1/FLRT2/CCN2/CCL5/MYC/SULF1/CD44/FGFR2/TBX2/ZFP36/HYAL2/KDM5B/KIF16B/EXT1/FGFR3/SETX/PTPN11
Up-regulated,GO:0051402,neuron apoptotic process,53/2667,228/16344,0.004006818164314749,0.03136821648810387,POU4F1/PCDHGC5/TREM2/CLN3/MYBL2/CLCF1/GDNF/NQO1/CIT/PAK3/TGFB2/BTG2/CCL2/BCL2/JUN/MAP3K12/TNF/XRCC2/CORO1A/EGLN3/NFATC4/STXBP1/UNC5B/CCL3/NTRK2/MDK/TNFRSF21/NES/ITGAM/ANGPT1/ADAM8/HSPA5/AGAP2/BAX/HYOU1/CDK5R1/CX3CR1/TGFB3/GPI/G6PD/ATN1/MSH2/FAS/APAF1/WFS1/RB1/PCSK9/PIGT/CASP2/NAE1/MCL1/GAPDH/CDC42
Up-regulated,GO:0045662,negative regulation of myoblast differentiation,10/2667,25/16344,0.004024263896260181,0.03136821648810387,SOX9/SOX8/CXCL10/TNF/PRICKLE1/TGFB1/IL18/PPARD/DLL1/SRA1
Up-regulated,GO:0050860,negative regulation of T cell receptor signaling pathway,10/2667,25/16344,0.004024263896260181,0.03136821648810387,THY1/LGALS3/UBASH3A/BTN2A2/SLA2/PTPN22/DGKZ/GBP1/PTPN6/EZR
Up-regulated,GO:0060219,camera-type eye photoreceptor cell differentiation,10/2667,25/16344,0.004024263896260181,0.03136821648810387,RORB/CRB2/USH1C/THY1/SOX9/SOX8/HCN1/PROM1/NTRK2/TTC8
Up-regulated,GO:0072010,glomerular epithelium development,10/2667,25/16344,0.004024263896260181,0.03136821648810387,FOXJ1/CD24/FOXC1/JAG1/PODXL/PROM1/CD34/PECAM1/LAMB2/EXT1
Up-regulated,GO:0090025,regulation of monocyte chemotaxis,10/2667,25/16344,0.004024263896260181,0.03136821648810387,CXCL10/SERPINE1/S100A14/SLAMF8/CCN3/SLIT2/CCR2/FPR2/CCL5/CX3CR1
Up-regulated,GO:0002861,regulation of inflammatory response to antigenic stimulus,14/2667,41/16344,0.004055134241560485,0.031567578958779596,TREM2/CNR1/CD28/CCR7/TNF/SRC/RHBDF2/SYK/FGR/HLA-DRB1/PLCG1/PLK2/HCK/SELENOS
Up-regulated,GO:0044772,mitotic cell cycle phase transition,87/2667,407/16344,0.004060717680934852,0.03156982989754175,IQGAP3/UBD/CCNI2/MUC1/CDKN2A/USH1C/E2F7/E2F1/UBE2C/CDC6/DTL/RGCC/CIT/MELK/HSPA2/RRM2/CDKN1A/GTSE1/BRSK1/ORC1/BCAT1/CHEK1/ESPL1/FOXM1/NPM2/CCNA2/CCL2/CCND1/BCL2/GPR132/AURKB/ZWINT/CDCA5/ID4/BTN2A2/DACT1/CDC7/CHEK2/E2F3/EZH2/PIM2/CCND2/PLK3/ATAD5/SLFN11/KLF4/MYC/NES/NABP1/UBE2S/ANXA1/CCND3/FBXL7/CCNJ/PLK2/ADAMTS1/RCC2/RPS27L/PML/DBF4/CKS2/KNTC1/CHFR/TACC3/FBXL6/CTC1/PPP1R9B/PRKDC/MDM2/ABCB1/CDK16/PSME3/RBBP8/PPME1/RPTOR/PTPN6/CRLF3/ITGB1/RRM2B/RB1/EIF4G1/CASP2/ZNF207/BRCC3/TAOK3/NAE1/DNM2
Up-regulated,GO:0006216,cytidine catabolic process,6/2667,11/16344,0.004116128772462535,0.03158877203371183,APOBEC3H/APOBEC3B/APOBEC3A/APOBEC3D/APOBEC3C/APOBEC3G
Up-regulated,GO:0009972,cytidine deamination,6/2667,11/16344,0.004116128772462535,0.03158877203371183,APOBEC3H/APOBEC3B/APOBEC3A/APOBEC3D/APOBEC3C/APOBEC3G
Up-regulated,GO:0016554,cytidine to uridine editing,6/2667,11/16344,0.004116128772462535,0.03158877203371183,APOBEC3H/APOBEC3B/APOBEC3A/APOBEC3D/APOBEC3C/APOBEC3G
Up-regulated,GO:0032836,glomerular basement membrane development,6/2667,11/16344,0.004116128772462535,0.03158877203371183,COL4A3/COL4A4/SULF2/SULF1/LAMB2/EXT1
Up-regulated,GO:0033632,regulation of cell-cell adhesion mediated by integrin,6/2667,11/16344,0.004116128772462535,0.03158877203371183,PODXL/CD3E/CCL5/FERMT3/PIEZO1/SWAP70
Up-regulated,GO:0036462,TRAIL-activated apoptotic signaling pathway,6/2667,11/16344,0.004116128772462535,0.03158877203371183,TNFRSF10C/TNFRSF10A/ATF3/SPI1/CASP8/TNFRSF10B
Up-regulated,GO:0038063,collagen-activated tyrosine kinase receptor signaling pathway,6/2667,11/16344,0.004116128772462535,0.03158877203371183,COL4A3/COL1A1/COL4A5/COL4A1/COL4A2/SYK
Up-regulated,GO:0046087,cytidine metabolic process,6/2667,11/16344,0.004116128772462535,0.03158877203371183,APOBEC3H/APOBEC3B/APOBEC3A/APOBEC3D/APOBEC3C/APOBEC3G
Up-regulated,GO:1905522,negative regulation of macrophage migration,6/2667,11/16344,0.004116128772462535,0.03158877203371183,DDT/CD200/STAP1/SLAMF8/MMP28/EMILIN1
Up-regulated,GO:2001279,regulation of unsaturated fatty acid biosynthetic process,6/2667,11/16344,0.004116128772462535,0.03158877203371183,FABP5/ABCD2/PTGS2/IL1B/ANXA1/CD74
Up-regulated,GO:0055123,digestive system development,34/2667,133/16344,0.004140047970566874,0.03173149877697978,HOXA13/CXCL8/PDX1/TYMS/FOXL1/OVOL2/CLMP/SFRP5/PTK6/TGFB2/PDGFRA/GLI2/BCL2/TNF/TIGAR/PCSK5/SRC/EPHB3/KLF5/DACT1/SOX17/COL3A1/PRDM1/FGFR2/HNF1B/PKDCC/KCNQ1/TBX2/TGFB3/HIP1R/YAP1/EXT1/RB1/CHD8
Up-regulated,GO:0048333,mesodermal cell differentiation,11/2667,29/16344,0.004211995846926647,0.032241503511198456,EYA2/ITGA2/ITGA3/ITGA8/ITGB4/TRIM15/KLF4/FGFR2/GJA1/ITGB3/ITGB1
Up-regulated,GO:0071902,positive regulation of protein serine/threonine kinase activity,48/2667,203/16344,0.0042211648298035205,0.03227026394886973,ERN2/CCL19/CD24/ADRA2A/CEMIP/PDGFA/ROR2/CD40LG/CDC6/RGCC/PDGFD/RASGRP1/IL1B/CCND1/MAP3K12/TNF/THBS1/AJUBA/SRC/EZH2/CCND2/TGFA/FLT3/PIK3CG/IL34/SYK/TGFB1/DAB2IP/LTF/PDE5A/PDGFRB/ROBO1/ADAM8/CCND3/PTPRC/PIK3R5/CDK5R1/DBF4/CKS2/FGD2/ATP2B4/STRADA/RPTOR/MAGED1/CSK/PTPN1/TAOK3/PSMD10
Up-regulated,GO:0009225,nucleotide-sugar metabolic process,12/2667,33/16344,0.0042533464285056275,0.032474653973340664,GFPT2/CSGALNACT1/GMPPB/FUT8/GFPT1/UAP1L1/PMM2/PGM3/UXS1/UGGT1/GFUS/DPAGT1
Up-regulated,GO:0034204,lipid translocation,17/2667,54/16344,0.004264847274021554,0.032520823906637505,ATP10B/ATP8A2/SLC4A1/ANO9/ATP10A/ABCA7/ATP9A/ABCA2/ATP8B1/ABCA3/ABCC1/ATP8B2/TMEM30B/ABCB4/PRKCD/ABCB1/ATP11A
Up-regulated,GO:0003007,heart morphogenesis,55/2667,239/16344,0.004284169347702874,0.032626439106452416,POU4F1/FOXN4/COL11A1/SOX9/OVOL2/ALPK2/LEFTY1/VANGL2/GJA5/SOX4/TTN/FHL2/FOXC1/JAG1/TGFB2/GRHL2/TCAP/COL5A1/HAS2/SEMA3C/HEYL/SLIT2/CCN1/JUN/SMARCD3/RYR1/FLNA/FLRT2/SOX17/TMEM100/SLIT3/OLFM1/TGFB1/FGFR2/GJA1/ROBO1/TBX2/TPM1/FZD1/ADAMTS1/HEG1/CCM2L/HAND2/ENG/DLL1/YAP1/MDM2/C2CD3/EXT1/IFT57/ZMIZ1/MTOR/PARVA/ILK/CDC42
Up-regulated,GO:0002028,regulation of sodium ion transport,23/2667,81/16344,0.004317879054956784,0.032841215312126665,HECW1/FXYD2/TESC/WNK2/OSR1/SCN4B/FGF11/NETO2/STK39/ANK3/SERPINE2/PRKCE/SLC9A1/KCNQ1/ATP1B3/YWHAH/ATP2B4/PRSS8/ATP1A1/GPD1L/PCSK9/ACTN4/DNM2
Up-regulated,GO:0002700,regulation of production of molecular mediator of immune response,39/2667,158/16344,0.004337611923112541,0.0329210684997756,MZB1/INAVA/CD40LG/F2RL1/CLCF1/SEMA7A/TGFB2/JAK3/FFAR2/SLAMF1/IL1B/CCR2/CD28/TNF/CD96/EPHB2/TFRC/GPRC5B/ATAD5/CLEC7A/TGFB1/PTPN22/CGAS/SPON2/SASH3/ANGPT1/IL18/PTPRC/TGFB3/HK1/GPI/HLA-A/CD74/LACC1/TP53BP1/IRAK3/MSH2/DDX21/MLH1
Up-regulated,GO:0030282,bone mineralization,30/2667,114/16344,0.004339419728462791,0.0329210684997756,LEP/FGF23/GPC3/COMP/SOX9/ROR2/PHEX/OSR1/WNT4/PTGS2/COL1A2/OMD/CCN1/SMPD3/MGP/LOX/ALOX5/CCL3/TGFB1/LTF/FGR/FGFR2/GJA1/PKDCC/SLC24A3/SBNO2/TGFB3/SRGN/EIF2AK3/FGFR3
Up-regulated,GO:0061458,reproductive system development,87/2667,408/16344,0.004353617393548734,0.03298681133129746,HOXA13/LEP/TFAP2C/WNT9B/EREG/MDFI/PTX3/SPINT1/SPP1/LIF/E2F7/SOX9/OVOL2/SOX8/PDGFA/ROR2/E2F8/DHH/SPINT2/LEF1/KRT19/WNT2B/OSR1/WNT4/ADGRG1/VASH2/LDOC1/ITGB8/STC1/FOXC1/TGFB2/GRHL2/PTGS2/TPPP3/SOCS3/MMP2/PDGFRA/ST14/SLIT2/CCN1/VDR/CCND1/BCL2/GATA2/JUNB/ADAM19/ID4/SRC/MMP19/EAF2/MMP14/PRDM1/SLIT3/HYAL3/SERPINE2/MYC/SULF1/INHBB/FGFR2/GJA1/HTRA1/PDGFRB/HSPA5/RARG/ANXA1/BAX/BRCA2/YBX3/LFNG/BAK1/ADAMTS1/VASH1/BSG/PPARD/NUDT1/PPP1R9B/CUL7/MSH2/KDM5B/CBL/PTPN6/CASP8/FBXW8/ARID5B/CTNNA1/CASP2/PTPN11
Up-regulated,GO:0050854,regulation of antigen receptor-mediated signaling pathway,19/2667,63/16344,0.004429196910355047,0.03347829624864321,THY1/CD19/STAP1/LGALS3/TRAT1/UBASH3A/CARD11/CCR7/BTN2A2/LCK/SLA2/PTPN22/PTPRC/IKBKG/DGKZ/GBP1/LPXN/PTPN6/EZR
Up-regulated,GO:0035567,non-canonical Wnt signaling pathway,21/2667,72/16344,0.004429712517219435,0.03347829624864321,GPC3/WNT9B/ROR2/SFRP5/VANGL2/WNT4/GPC4/FZD3/PTK7/DACT1/PRICKLE1/FZD6/CSNK1E/FZD7/FRZB/PRICKLE2/RNF213/FZD1/ANKRD6/SMURF2/CDC42
Up-regulated,GO:0009620,response to fungus,16/2667,50/16344,0.004583818165408154,0.034599123696618765,PTX3/ZBP1/CTSG/CLEC4E/S100A9/S100A8/PLA2G5/CLEC7A/SYK/LTF/SPON2/BAK1/CX3CR1/SPI1/COTL1/GAPDH
Up-regulated,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,61/2667,271/16344,0.004628985520065,0.034722086552858494,CDH16/PCDHA12/DSC3/CRB2/NECTIN4/PCDHA7/PCDHGC5/PCDHA3/PCDHA6/CDH6/PCDHA10/CLDN4/CLDN11/PCDHA4/CDH15/CDH11/PCDHGA1/FAT1/CLSTN2/MMP24/CLDN10/CLDN19/GPC4/LRFN4/CLDN9/TENM4/TGFB2/SDK1/PCDHGB3/CD6/ADGRL1/JAML/PCDHB7/SCARF2/AJUBA/CLDN7/CDHR2/PCDHB15/SPARCL1/EMB/PCDHB12/KLF4/ITGAM/NEXN/PALLD/HMCN1/ROBO1/MYADM/PCDHB5/ITGB2/PECAM1/ITGAL/ICAM1/BSG/SELL/PCDHGB5/CLSTN1/CDH1/DSG2/ITGB1/PIK3CB
Up-regulated,GO:0002396,MHC protein complex assembly,8/2667,18/16344,0.0046466921128930205,0.034722086552858494,HLA-DOB/HLA-DQA1/HLA-DRB1/HLA-DPB1/CALR/HLA-DMA/HLA-DMB/HLA-DPA1
Up-regulated,GO:0002501,peptide antigen assembly with MHC protein complex,8/2667,18/16344,0.0046466921128930205,0.034722086552858494,HLA-DOB/HLA-DQA1/HLA-DRB1/HLA-DPB1/CALR/HLA-DMA/HLA-DMB/HLA-DPA1
Up-regulated,GO:0002693,positive regulation of cellular extravasation,8/2667,18/16344,0.0046466921128930205,0.034722086552858494,THY1/PDGFD/CCR2/PLVAP/RIPOR2/MDK/ADAM8/ICAM1
Up-regulated,GO:0032026,response to magnesium ion,8/2667,18/16344,0.0046466921128930205,0.034722086552858494,FGF23/CCND1/SMPD3/THBS1/ANK3/TNFRSF11B/SLC41A1/ENTPD6
Up-regulated,GO:0032695,negative regulation of interleukin-12 production,8/2667,18/16344,0.0046466921128930205,0.034722086552858494,JAK3/SLAMF1/CCR7/THBS1/MEFV/TLR8/LILRA5/IRAK3
Up-regulated,GO:0048535,lymph node development,8/2667,18/16344,0.0046466921128930205,0.034722086552858494,CXCR5/PDPN/IL7R/RIPK3/CD248/LTB/TGFB1/SPNS2
Up-regulated,GO:0051546,keratinocyte migration,8/2667,18/16344,0.0046466921128930205,0.034722086552858494,MMP9/FERMT1/EPPK1/FGF7/HAS2/HBEGF/PPARD/MTOR
Up-regulated,GO:0048660,regulation of smooth muscle cell proliferation,34/2667,134/16344,0.0046968215764642786,0.03500893382557062,EREG/MMP9/ITGA2/PDGFD/CDKN1A/PTGS2/MMP2/CCN4/NOTCH3/SMPD3/JUN/TNF/ACE2/THBS1/STAT1/CCL5/PRKG1/PTGIR/TGFB1/DNMT1/MYC/FGFR2/EFEMP2/GJA1/PDGFRB/HBEGF/IL18/TPM1/ADAMTS1/GNA12/TGFB3/PPARD/TNFAIP3/PRKDC
Up-regulated,GO:1903305,regulation of regulated secretory pathway,34/2667,134/16344,0.0046968215764642786,0.03500893382557062,SYT8/CACNA1I/ADRA2A/P2RX1/SYT13/CNR1/F2RL1/TRPV6/SEPTIN5/ADGRE2/CCR2/GATA2/SCAMP5/MICAL1/STXBP1/SYT7/HYAL3/SYT11/SYK/RAC2/SYT12/FGR/ITGAM/RAB3D/UNC13D/ITGB2/LGALS9/SPI1/STXBP5/CASK/ATP2A2/C12orf4/VPS18/AP1G1
Up-regulated,GO:0018105,peptidyl-serine phosphorylation,64/2667,287/16344,0.004750269944547929,0.03536312069830125,BDKRB2/LIF/SBK1/STK32B/MAPK13/PRKAA2/EPO/MARK1/BRSK1/PTGS2/SH2D3A/BCL2/AURKB/MAP3K12/TNF/SRC/CDC7/CHEK2/IKBKE/GAS6/RPS6KA1/TFRC/PRKX/STK39/PRKCQ/SH2D3C/PRKCE/SYK/NTRK2/TGFB1/CSNK1E/HGF/CD44/DMTN/SGK1/ANGPT1/INPP5F/PLCL1/MAP4K1/BAX/PDE4D/PLK2/BAK1/CDK5R1/ATP2B4/MARK2/NCK2/DYRK1B/PRKCD/AKT3/DYRK2/PRKDC/RIPK2/RASSF2/EIF2AK3/RPTOR/CNOT9/RPS6KA4/HDAC6/GPD1L/MTOR/EIF4G1/STK38/ILK
Up-regulated,GO:0009411,response to UV,36/2667,144/16344,0.004795292261650355,0.03560937454074852,MMP9/AQP1/MAPK13/DTL/MFAP4/CDKN1A/BRSK1/PTGS2/MMP2/CHEK1/MC1R/H2AW/CCND1/BCL2/AURKB/TIMP1/NFATC4/HYAL3/POLH/CARD16/DDB2/MYC/BAX/FEN1/BRCA2/TP53INP1/BAK1/EIF2AK4/PML/PRKCD/PCNA/MSH2/HYAL2/TRIM32/UBE2A/NOC2L
Up-regulated,GO:0048754,branching morphogenesis of an epithelial tube,36/2667,144/16344,0.004795292261650355,0.03560937454074852,GPC3/WNT9B/ADAMTS16/TACSTD2/SOX9/SOX8/SEMA3E/LEF1/WNT2B/WNT4/NPNT/GDNF/SLIT2/GLI2/VDR/BCL2/COL4A1/TNF/SRC/MMP14/NFATC4/MDK/MYC/LAMA5/FGFR2/HNF1B/PKHD1/TBX2/PML/ENG/CSF1/YAP1/KDM5B/EXT1/MAGED1/ILK
Up-regulated,GO:0051145,smooth muscle cell differentiation,18/2667,59/16344,0.004831134758661813,0.035757924751408536,EREG/COMP/SOX9/PRDM6/WNT4/NPNT/ITGA8/NFATC4/NFATC1/DNMT1/FGFR2/EFEMP2/RAMP2/SGCB/TBX2/ENG/MRTFA/TMEM204
Up-regulated,GO:0070613,regulation of protein processing,18/2667,59/16344,0.004831134758661813,0.035757924751408536,NLRP7/GSN/SPON1/NKD2/CLN3/SERPINE1/RUNX1/ANXA2/THBS1/SRC/MMP14/SERPINE2/CARD16/NOL3/ADAM8/CCBE1/S100A10/MYH9
Up-regulated,GO:0045185,maintenance of protein location,25/2667,91/16344,0.0048332864916376455,0.035757924751408536,MDFI/GSN/SCIN/KDELR3/FBN1/FLNA/ANK3/HK2/HSPA5/BARD1/TMSB10/PML/TSPO/RANGAP1/HK1/SRGN/NFKBIE/TMSB4X/CCDC88A/VPS13C/YWHAB/ARL2/ARL2BP/PSMD10/SP100
Up-regulated,GO:0052126,movement in host environment,42/2667,174/16344,0.004851797713764525,0.03585039624185608,TRIM31/CXCL8/CH25H/NECTIN4/PTX3/ITGB6/CR2/ITGA2/GSN/FCN1/CLDN9/SLAMF1/CXCR4/TRIM22/CIITA/TRIM59/ACE2/SRC/GAS6/TFRC/CCR5/ITGAV/HLA-DRB1/LGALS9/TRIM10/ICAM1/TMPRSS2/BSG/CD74/SLC52A2/SLC1A5/ITGB3/HYAL2/CBL/TRIM5/ITGB1/VPS18/TRIM68/DYNLT1/WWP2/P4HB/IDE
Up-regulated,GO:0045911,positive regulation of DNA recombination,20/2667,68/16344,0.004874573596709395,0.03592964444645009,CLCF1/CD28/FANCB/TFRC/ATAD5/TGFB1/RAD51AP1/WAS/PTPRC/MEAF6/TP53BP1/MSH2/FUS/RBBP8/ACTB/EP400/MORF4L2/ACTR2/TRRAP/MLH1
Up-regulated,GO:0048844,artery morphogenesis,20/2667,68/16344,0.004874573596709395,0.03592964444645009,HOXA13/COMP/GJA5/SOX4/FOXC1/JAG1/TGFB2/NOTCH3/COL3A1/PRDM1/MDK/EFEMP2/PDGFRB/ADAMTS9/TBX2/HAND2/FKBP10/ENG/AKT3/ZMIZ1
Up-regulated,GO:0002269,leukocyte activation involved in inflammatory response,15/2667,46/16344,0.004895212923417868,0.03594846633293195,TREM2/SPHK1/STAP1/JUN/FPR2/TNF/C5AR1/CCL3/SYT11/ITGAM/ITGB2/PTPRC/CX3CR1/IFNGR2/IFNGR1
Up-regulated,GO:0019884,antigen processing and presentation of exogenous antigen,15/2667,46/16344,0.004895212923417868,0.03594846633293195,CTSE/HLA-DOB/MFSD6/HLA-DQA1/HLA-DRB1/TAP1/HLA-A/CD74/HLA-DPB1/HLA-DMA/HLA-DMB/HLA-DPA1/CTSD/MR1/DNM2
Up-regulated,GO:0030225,macrophage differentiation,15/2667,46/16344,0.004895212923417868,0.03594846633293195,MMP9/LIF/PF4/ROR2/TSPAN2/GATA2/IL34/TGFB1/GAB3/HLA-DRB1/SPI1/CSF1/CASP8/RB1/CDC42
Up-regulated,GO:0044843,cell cycle G1/S phase transition,51/2667,220/16344,0.00496895860252258,0.03639484828208047,IQGAP3/MUC1/CDKN2A/E2F7/E2F1/SUSD2/CDC6/RGCC/RRM2/CDKN1A/GTSE1/BCAT1/CCNA2/CCL2/CCND1/BCL2/GPR132/ID4/BTN2A2/DACT1/CDC7/CHEK2/E2F3/EZH2/PIM2/CCND2/PLK3/SLFN11/KLF4/MYC/ANXA1/CCND3/TBX2/PLK2/ADAMTS1/RPS27L/PML/DBF4/ATP2B4/PRKDC/MDM2/CDK16/PSME3/RBBP8/RPTOR/PTPN6/CRLF3/ITGB1/RB1/EIF4G1/CASP2
Up-regulated,GO:0046777,protein autophosphorylation,51/2667,220/16344,0.00496895860252258,0.03639484828208047,STK33/THY1/PDGFA/WNK2/PTK6/PDGFD/MELK/PDGFRA/MEX3B/RIPK3/JUN/AURKB/MAP3K12/MVP/SRC/EPHB3/NLRP12/CHEK2/PIM2/STK17B/PRKX/STK39/ZAP70/FLT3/SYK/NTRK2/STK10/FGR/ITK/FGFR2/PDGFRB/MAP4K1/AAK1/PTPRC/EIF2AK4/ENG/MARK2/IRAK3/DYRK1B/HCK/RASSF2/RAP2B/EIF2AK3/DAPK3/CSK/MTOR/FGFR3/ATG13/MOB1B/TAOK3/CDK12
Up-regulated,GO:0035967,cellular response to topologically incorrect protein,30/2667,115/16344,0.004974308460488946,0.03639484828208047,ERN2/DERL3/HSPA2/HSPB8/CCND1/FGF21/ABCA7/BHLHA15/HSPA6/DAB2IP/FICD/HSPA5/BAX/CREB3L2/BAK1/ATF3/BAG3/ERMP1/NCK2/DNAJC10/HSPA13/WFS1/EIF2AK3/SDF2L1/HDAC6/VCP/UGGT1/SELENOS/PTPN1/ERLEC1
Up-regulated,GO:0008544,epidermis development,65/2667,293/16344,0.005050657912956602,0.036823699770196255,OVOL1/EDA2R/WNT10A/KRT80/ESRP1/EREG/KRT17/EVPL/LAMC2/USH1C/KRT7/MCOLN3/SOX9/OVOL2/PDGFA/FABP5/FERMT1/EMP1/JAG2/FZD3/ETV4/FOXC1/JAG1/TGFB2/FGF7/GRHL2/ELAPOR2/MACROH2A2/APCDD1/BCL11B/ST14/GLI2/SVEP1/VDR/BCL2/MAFF/TNF/KRT8/CCN2/EZH2/LAMA3/FZD6/LAMB3/KLF4/LAMA5/PALLD/FGFR2/WAS/CD109/INTU/GORAB/HLA-DRB1/ANXA1/KCNQ1/TXNIP/PPARD/DLL1/MACROH2A1/ZFP36/YAP1/ATP2A2/MYO6/SLC4A7/EXT1/UGCG
Up-regulated,GO:0046330,positive regulation of JNK cascade,26/2667,96/16344,0.005051448333392678,0.036823699770196255,EDA2R/CCL19/CCL21/F2RL1/TRAF1/RASGRP1/CD27/SLAMF1/IL1B/CCR7/TNF/CCN2/CRACR2A/PYCARD/SH3RF3/TRPV4/TRAF5/DAB2IP/FZD7/MAPK8IP3/RIPK2/RASSF2/ANKRD6/MFHAS1/TAOK3/CDC42
Up-regulated,GO:0070252,actin-mediated cell contraction,26/2667,96/16344,0.005051448333392678,0.036823699770196255,HCN4/GSN/PDPN/GJA5/CACNA1C/KCNJ5/STC1/GJC1/CACNA2D1/SCN4B/FLNA/KCNE4/EPDR1/SLC9A1/CACNA1D/GJA1/FRMD6/KCNQ1/TPM1/PDE4D/DSG2/ATP2A2/SHTN1/ATP1A1/GPD1L/PARVA
Up-regulated,GO:0003158,endothelium development,31/2667,120/16344,0.005084002590967153,0.03699518276985271,HOXA13/COL22A1/COL15A1/PDPN/CXCL10/F2RL1/GJA5/STC1/JAG1/CXCR4/IL1B/ITGAX/ADAMTS12/TNF/CD34/SOX17/TMEM100/APOLD1/MSN/MYADM/PECAM1/PDE4D/VCL/HEG1/ICAM1/GJA4/DLL1/S1PR3/RHOB/EZR/TJP1
